filename,status,error,gt_period,detected_period,detected_period_harmonic_corrected,harmonic_type,confidence,n_detections,time_span_days,error_pct,error_pct_harmonic_corrected
TARGET_107540.csv,SUCCESS,,,0.47831428931529746,0.47831428931529746,1x,0.5028075454680003,48,25.68736588140291,,
TARGET_110644.csv,SUCCESS,,,2.0649131964493486,2.0649131964493486,1x,0.398853047269128,9,25.68740573874993,,
TARGET_112038.csv,SUCCESS,,,1.396398639641055,1.396398639641055,1x,0.39775937648646736,20,25.687386370499098,,
TARGET_143064.csv,NO_PERIOD,no_valid_clusters,,,,1x,0.0,9,25.687400101453022,,
TARGET_158655.csv,NO_PERIOD,no_valid_clusters,,,,1x,0.0,2,25.687424534236015,,
TARGET_161324.csv,SUCCESS,,,2.397341074504614,2.397341074504614,1x,0.5133252921503892,5,25.687344914072128,,
TARGET_161733.csv,SUCCESS,,,1.6755975012055084,1.6755975012055084,1x,0.4693387361238324,18,25.687337215294065,,
TARGET_167136.csv,SUCCESS,,,0.5333630718223503,0.5333630718223503,1x,0.49000102042433225,26,25.655325410118166,,
TARGET_169403.csv,SUCCESS,,,0.9681903454077807,0.9681903454077807,1x,0.4177903209119306,24,25.687385904372604,,
TARGET_172574.csv,SUCCESS,,,1.7232321419140817,1.7232321419140817,1x,0.42727374424715486,16,26.670713535691903,,
TARGET_176066.csv,SUCCESS,,,1.6725346016886533,1.6725346016886533,1x,0.4982912217705297,13,25.68736667256144,,
TARGET_189771.csv,SUCCESS,,,0.46465624476086304,0.46465624476086304,1x,0.48743568372377166,64,25.687326484595815,,
TARGET_189814.csv,SUCCESS,,,1.2426537067379588,1.2426537067379588,1x,0.37365078326593987,22,25.68735078978625,,
TARGET_198907.csv,NO_PERIOD,no_valid_clusters,,,,1x,0.0,11,25.687505679441074,,
TARGET_201414.csv,SUCCESS,,,1.0963629635733505,1.0963629635733505,1x,0.6565775466905133,10,25.620546877205925,,
TARGET_208618.csv,SUCCESS,,,1.688963079732639,1.688963079732639,1x,0.2217573026638526,8,26.670647958009795,,
TARGET_216970.csv,SUCCESS,,1220.0,0.799283013587869,7.99283013587869,10x,0.3922399046770437,19,25.687390482753926,99.93448499888625,99.3448499888624
TARGET_217301.csv,SUCCESS,,,0.7878014223899407,0.7878014223899407,1x,0.4179623274336062,13,26.670700573078648,,
TARGET_245051.csv,NO_PERIOD,no_valid_clusters,,,,1x,0.0,8,25.687331850876035,,
TARGET_260265.csv,SUCCESS,,,0.4289079908685835,0.4289079908685835,1x,0.5713493662213579,57,25.686059152576036,,
TARGET_262316.csv,SUCCESS,,,1.5646696210627624,1.5646696210627624,1x,0.4222735309538596,15,25.68732419168009,,
TARGET_262998.csv,SUCCESS,,,0.5163391786514353,0.5163391786514353,1x,0.6226831084267049,16,25.68728638324228,,
TARGET_263032.csv,SUCCESS,,,6.626697831071397,6.626697831071397,1x,0.34674772920729247,4,25.638568587542977,,
TARGET_294851.csv,SUCCESS,,,5.890105288479542,5.890105288479542,1x,0.3664174041589101,6,25.623358864892907,,
TARGET_319684.csv,SUCCESS,,,0.6236420574987783,0.6236420574987783,1x,0.4534267645092281,36,25.687326856192612,,
TARGET_320861.csv,SUCCESS,,,0.7171711158299937,0.7171711158299937,1x,0.5737687053434022,18,25.68746060948115,,
TARGET_322086.csv,SUCCESS,,,1.0547800639768865,1.0547800639768865,1x,0.531791016555107,10,26.670829807123937,,
